epoch,train_acc,train_loss,test_acc,test_loss
25800,81.25,0.344116,65.0456,0.557734
25810,87.5,0.254109,65.3495,0.557745
25820,84.375,0.293862,64.7416,0.55512
25830,84.375,0.288361,63.8298,0.561364
25840,87.5,0.316026,65.3495,0.560733
25850,78.125,0.35865,64.1337,0.559532
25860,81.25,0.247882,65.0456,0.557788
25870,81.25,0.265576,64.7416,0.55933
25880,75,0.389996,64.7416,0.557252
25890,87.5,0.273451,64.1337,0.556335
25900,65.625,0.506261,64.7416,0.555438
25910,90.625,0.247261,63.5258,0.55684
25920,87.5,0.280369,64.4377,0.556676
25930,78.125,0.342353,64.7416,0.554095
25940,87.5,0.215044,64.1337,0.557813
25950,71.875,0.366924,63.8298,0.555868
25960,87.5,0.239012,64.4377,0.563189
25970,81.25,0.292583,64.7416,0.558613
25980,90.625,0.18092,64.1337,0.564868
25990,78.125,0.319429,64.7416,0.557542
26000,81.25,0.331212,63.2219,0.568042
26010,87.5,0.22453,64.1337,0.560161
26020,96.875,0.194548,63.8298,0.556416
26030,84.375,0.381261,65.0456,0.557457
26040,71.875,0.416788,65.0456,0.556031
26050,75,0.333142,65.3495,0.580301
26060,68.75,0.434675,65.0456,0.554237
26070,84.375,0.299203,65.0456,0.560833
26080,90.625,0.191935,64.7416,0.563441
26090,71.875,0.372647,64.1337,0.554975
26100,75,0.432848,63.8298,0.556484
26110,78.125,0.318021,65.0456,0.557708
26120,78.125,0.385449,63.5258,0.552823
26130,75,0.328919,65.3495,0.563206
26140,78.125,0.377603,65.0456,0.571871
26150,75,0.340701,65.3495,0.558329
26160,84.375,0.270409,65.0456,0.567585
26170,78.125,0.332174,64.7416,0.555695
26180,71.875,0.424779,64.4377,0.563508
26190,84.375,0.309815,64.4377,0.576191
26200,87.5,0.245595,65.0456,0.563613
26210,81.25,0.293078,65.3495,0.559688
26220,81.25,0.356584,64.4377,0.559443
26230,87.5,0.18366,64.4377,0.559445
26240,81.25,0.314403,63.5258,0.562817
26250,81.25,0.37014,64.4377,0.575255
26260,87.5,0.256493,64.4377,0.561427
26270,87.5,0.282256,64.7416,0.56039
26280,75,0.391989,64.7416,0.55904
26290,81.25,0.279087,65.0456,0.562208
26300,81.25,0.252629,65.6535,0.556947
26310,62.5,0.52764,65.6535,0.568198
26320,81.25,0.283162,62.614,0.563539
26330,78.125,0.38632,64.4377,0.571018
26340,84.375,0.284507,64.7416,0.557514
26350,59.375,0.537179,64.4377,0.558413
26360,81.25,0.327746,65.0456,0.556837
26370,87.5,0.252948,65.9574,0.559877
26380,68.75,0.41815,64.1337,0.558183
26390,78.125,0.342718,65.0456,0.566923
26400,75,0.301078,65.6535,0.561677
26410,78.125,0.304215
